title,artist_x,artist_y,hit,collab
Speedway Sonora,Banks and Steelz,,0.0,0.0
Spend It,Dae Dae,,0.0,0.0
Spend It All on You,William Michael Morgan,,0.0,0.0
Spiral,Eric Clapton,,0.0,0.0
Spirit,Amos Lee,,0.0,0.0
Spirit,Wintersleep,,0.0,0.0
Spiritual,Jay-Z,,0.0,0.0
Spit Out The Bone,Metallica,,0.0,0.0
Standing In The Rain,Action Bronson & Dan Auerbach,,0.0,0.0
Standing In The Sun,Grouplove,,0.0,0.0
Star of the Show,Thomas Rhett,,0.0,0.0
Starboy,The Weeknd,The Weeknd Featuring Daft Punk,1.0,1.0
Stars,Skillet,,0.0,0.0
Start a Fire,John Legend,,0.0,0.0
Starving,Hailee Steinfeld,Hailee Steinfeld & Grey Featuring Zedd,1.0,1.0
Stay Downtown,Cole Swindell,,0.0,0.0
Steve McQueen,Brian Fallon,,0.0,0.0
Stick To Your Guns,Sick Puppies,,0.0,0.0
Still Brazy,YG,,0.0,0.0
Still Breathing,Green Day,,0.0,0.0
Still Falling for You,Ellie Goulding,,0.0,0.0
Still Feel Gone,Joey Landreth,,0.0,0.0
Still Feels Like Mexico,Ronnie Dunn,,0.0,0.0
Still Here,Drake,Drake,1.0,0.0
Still Waiting,Tom Chaplin,,0.0,0.0
Stockholm,Judah & the Lion,,0.0,0.0
Stole The Show,Kygo,,0.0,0.0
Stop Where You Are,Corinne Bailey Rae,,0.0,0.0
Straight For The Heart,Lucifer's Friend,,0.0,0.0
Straight Outta Cold Beer,Blake Shelton,,0.0,0.0
Stranger Things,Survive,,0.0,0.0
Stranger to Stranger,Paul Simon,,0.0,0.0
Street Angel,Paul Simon,,0.0,0.0
Strive,A$ap Ferg,,0.0,0.0
Stronghold,Testament,,0.0,0.0
Stunt Queen,Bloc Party,,0.0,0.0
Stupid Girl,Jennifer Nettles,,0.0,0.0
Subways,The Avalanches,,0.0,0.0
Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons","Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",1.0,1.0
Sugar Daddy,Sturgill Simpson,,0.0,0.0
Suit and Jacket,Judah & the Lion,,0.0,0.0
Sullen Mind,Ryley Walker,,0.0,0.0
Summer,Cassadee Pope,Cassadee Pope,1.0,0.0
Summer Nights,Tiesto,Tiesto,0.0,0.0
Summer Sixteen,Drake,Drake,1.0,0.0
Summer Was A Day,Pete Yorn,,0.0,0.0
Summer's Almost Gone,The Temper Trap,,0.0,0.0
Summers Over Interlude,Drake,,0.0,0.0
Summing The Wretch,Animal Collective,,0.0,0.0
Sun Don't Let Me Down,Keith Urban,,0.0,0.0
Sunday,Iggy Pop,,0.0,0.0
Sunday Morning,Kaiser Chiefs,,0.0,0.0
Sunday Morning,Parmalee,,0.0,0.0
Sunny Disposition,Avenged Sevenfold,,0.0,0.0
Sunshine,Tieks,,0.0,0.0
Super Natural,Danny L Harle,,0.0,0.0
Super Powers,Lil Durk,,0.0,0.0
Superlove,Tinashe,,0.0,0.0
Superman,Rachel Platten,,0.0,0.0
Supermoon,case/lang/veirs,,0.0,0.0
Supernova,Candlebox,,0.0,0.0
Sure and Certain,Jimmy Eat World,,0.0,0.0
Sure Feels Good,Phil Vassar,,0.0,0.0
Surefire,John Legend,,0.0,0.0
Surrender Under Protest,Drive-By Truckers,,0.0,0.0
Survivor,Zach Williams,,0.0,0.0
Suzerain,Anthrax,,0.0,0.0
Swang,Rae Sremmurd,Rae Sremmurd,1.0,0.0
Sweet Architect,Emeli Sandé,,0.0,0.0
Sweet Design,Sia,,0.0,0.0
"Sweet Dreams, TN",The Last Shadow Puppets,,0.0,0.0
Sweet Poison,Dragonette,,0.0,0.0
Sweet Thing,Pixie Geldof,,0.0,0.0
Symptom of Terminal Illness,The Dillinger Escape Plan,,0.0,0.0
Take a Break (Interlude),!llmind,,0.0,0.0
Take Control,Slaves,,0.0,0.0
Take Cover,Evanescence,,0.0,0.0
Take It All Back,Judah & the Lion,,0.0,0.0
Take It From Me,Kongos,Kongos,0.0,0.0
Take It Out On Me,White Lies,,0.0,0.0
Take It There,Massive Attack,,0.0,0.0
Take Me,Korn,,0.0,0.0
Take Me Down,The Pretty Reckless,,0.0,0.0
Take Me To Heaven,Filter,,0.0,0.0
Take Me To The Alley,Gregory Porter,,0.0,0.0
Take The Chance,Mo Pitney,,0.0,0.0
Take Us Back,Mavis Staples,,0.0,0.0
Take A Knee,SiNiCaL,,0.0,0.0
Taking It As It Comes,Randy Rogers Band,,0.0,0.0
Talking To You,Izzy Bizu,,0.0,0.0
Target,Graham Nash,,0.0,0.0
Team,Iggy Azalea,Iggy Azalea,1.0,0.0
Tear You Up,Pineapple Thief,,0.0,0.0
Tears,Clean Bandit,,0.0,0.0
Teenage Fantasy,Jorja Smith,,0.0,0.0
Tell Me What I Don't Know,Danny Brown,,0.0,0.0
Tell Me What You Need,Alex Clare,,0.0,0.0
Tell Me Why,Lucifer's Friend,,0.0,0.0
Temple,Baauer,,0.0,0.0
Tenderly,Emeli Sandé,,0.0,0.0
Tequila Eyes,Randy Rogers Band,,0.0,0.0
Terrified,Childish Gambino,,0.0,0.0
Tescoland,Jamie T.,,0.0,0.0
Testify,Hifi Sean,,0.0,0.0
Texas Is Forever,Pierce the Veil,,0.0,0.0
That Ain't Country,Aaron Lewis,,0.0,0.0
That Could Still Be Us,Keith Urban,,0.0,0.0
That Love,The Kills,,0.0,0.0
THat Part,ScHoolboy Q,ScHoolboy Q Featuring Kanye West,1.0,1.0
That's My Girl,Fifth Harmony,,0.0,0.0
That's What I Like,Bruno Mars,Bruno Mars,1.0,0.0
The American Dreamer,Jacob Seales,,0.0,0.0
The Ballad of Me and My Brain,The 1975,,0.0,0.0
The Bliss,Volbeat,,0.0,0.0
The Bullfighter,Luke Bell,,0.0,0.0
The Chaser,Twin Atlantic,,0.0,0.0
The City,David Crosby,,0.0,0.0
The Comin' Round Is Going Through,Bonnie Raitt,,0.0,0.0
The Community of Hope,PJ Harvey,,0.0,0.0
The Condition,The Devil Wears Prada,,0.0,0.0
The Currents,Bastille,,0.0,0.0
The Devil's Bleeding Crown,Volbeat,,0.0,0.0
The Devil's in the Temple,Bon Jovi,,0.0,0.0
The Dictator Decides,Pet Shop Boys,,0.0,0.0
The Dream Synopsis,The Last Shadow Puppets,,0.0,0.0
The Duke,Lamb Of God,,0.0,0.0
The Empty Chair,Sting,,0.0,0.0
The End,In Flames,,0.0,0.0
The End Is Beautiful,Jimmy Eat World,,0.0,0.0
The Ends,Travis Scott,,0.0,0.0
The Fighter,Keith Urban,Keith Urban Featuring Carrie Underwood,1.0,1.0
The Fighters,LoCash,,0.0,0.0
The Getaway,Red Hot Chili Peppers,,0.0,0.0
The Ghosts of Highway 20,Lucinda Williams,,0.0,0.0
"The Good, The Bad And The Dirty",Panic! At The Disco,,0.0,0.0
The Great Ascension,Justin Rutledge,,0.0,0.0
The Great Deceit,Killswitch Engage,,0.0,0.0
The Greatest,Sia,Sia Featuring Kendrick Lamar,1.0,1.0
The Grow Up Song,The Dandy Warhols,,0.0,0.0
The Hunger,Of Mice & Men,,0.0,0.0
The Hunter,Red Hot Chili Peppers,,0.0,0.0
The Hustle,Lambchop,,0.0,0.0
The Isle of Arran,Loyle Carner,,0.0,0.0
The Last Hero,Alter Bridge,,0.0,0.0
The Lie,Of Mice & Men,,0.0,0.0
The Life,Fifth Harmony,,0.0,0.0
The Long Goodbye,Barry Gibb,,0.0,0.0
The Longest Wave,Red Hot Chili Peppers,,0.0,0.0
The Love We're Hoping For,Jake Bugg,,0.0,0.0
The Mack,Nevada,,0.0,0.0
The Madness,Art of Anarchy,,0.0,0.0
The Middle Ages,Mary Chapin Carpenter,,0.0,0.0
The Ministry of Social Affairs,PJ Harvey,,0.0,0.0
The New Cupid,BJ the Chicago Kid,,0.0,0.0
The New Kings,Marillion,,0.0,0.0
The Noisy Eater,The Avalanches,,0.0,0.0
The Numbers,Radiohead,,0.0,0.0
The Ones We Couldn't Be,Bonnie Raitt,,0.0,0.0
The Only One Who Gets Me,Charles Kelley,,0.0,0.0
The Only Thing That Matters,blink-182,,0.0,0.0
The Other Side,Alter Bridge,Alter Bridge,1.0,0.0
The Party's Over,Prophets Of Rage,,0.0,0.0
The Pin,The Goo Goo Dolls,,0.0,0.0
The Pop Kids,Pet Shop Boys,,0.0,0.0
The Rambler,Black Stone Cherry,,0.0,0.0
The Real Thing,Martina McBride,,0.0,0.0
The Resume,BJ the Chicago Kid,,0.0,0.0
The River,Hillary Scott & The Scott Family,,0.0,0.0
The Riverbank,Paul Simon,,0.0,0.0
The Ship,Brian Eno,,0.0,0.0
The Shooting Star,Gojira,,0.0,0.0
The Skies Will Break,Corinne Bailey Rae,,0.0,0.0
The Sound,The 1975,,0.0,0.0
The Space Program,A Tribe Called Quest,,0.0,0.0
The Stage,Avenged Sevenfold,,0.0,0.0
The Story,LeAnn Rimes,,0.0,0.0
The Story of Adidon,Pusha T,,0.0,0.0
The Threat Is Real,Megadeth,,0.0,0.0
The Violent Sleep of Reason,Meshuggah,,0.0,0.0
The Way Back,Funeral Suits,,0.0,0.0
The Way God Made Me,Magic!,,0.0,0.0
The Weekend,Brantley Gilbert,Brantley Gilbert,1.0,0.0
The Werewolf,Paul Simon,,0.0,0.0
The Wheel,PJ Harvey,,0.0,0.0
The Wilde Flowers,Opeth,,0.0,0.0
The Work,Speech Debelle,,0.0,0.0
The World Is On Fire,Ed Harcourt,,0.0,0.0
The Wozard of Iz,The Avalanches,,0.0,0.0
Then There's You,Charlie Puth,,0.0,0.0
Therapy Session,NF,,0.0,0.0
There Will Be Time,Mumford & Sons,,0.0,0.0
There's a Girl,Trent Harmon,,0.0,0.0
There's Alot Going On,Vic Mensa,,0.0,0.0
These Creatures,Jean-Michel Jarre,,0.0,0.0
These Days,Wet,,0.0,0.0
They Don't Know,Jason Aldean,Jason Aldean,1.0,0.0
They Don't Make Anything in That Town,Donovan Woods,,0.0,0.0
They Don't Own Me,Richard Ashcroft,,0.0,0.0
Thiago Silva,Dave,,0.0,0.0
Thick as Thieves,The Temper Trap,,0.0,0.0
Thick Of It,Mary J. Blige,,0.0,0.0
Think It Over,Islander,,0.0,0.0
This Girl,Kungs vs. Cookin' on 3 Burners,Kungs vs. Cookin' on 3 Burners,0.0,0.0
This House Is Not for Sale,Bon Jovi,,0.0,0.0
This Is for My Girls,Michelle Obama,,0.0,0.0
This One's For You,David Guetta,,0.0,0.0
This Path Tonight,Graham Nash,,0.0,0.0
This Plane Don't Go There,Jason Aldean,,0.0,0.0
This Ride,Shovels & Rope,,0.0,0.0
This Ticonderoga,Red Hot Chili Peppers,,0.0,0.0
This Town,Niall Horan,Niall Horan,1.0,0.0
This Town,Ashley Riley,Ashley Riley,0.0,0.0
This Town Gets Around,Margo Price,,0.0,0.0
Three Bulleits,The Temperance Movement,,0.0,0.0
Three Days in Bed,Jennifer Nettles,,0.0,0.0
Three Kids No Husband,Brandy Clark,,0.0,0.0
Three Packs a Day,Courtney Barnett,,0.0,0.0
Through It All,Tamela Mann,,0.0,0.0
Through the Eyes of a Child,Aurora,,0.0,0.0
Through The Late Night,Travis Scott,,0.0,0.0
Thunder In The Rain,Kane Brown,,0.0,0.0
Thy Will,Hillary Scott & The Scott Family,,0.0,0.0
Tiimmy Turner,Desiigner,Desiigner,1.0,0.0
Till the End,Jessie Ware,,0.0,0.0
Time For Bedlam,Deep Purple,,0.0,0.0
Time Served,Joey Landreth,,0.0,0.0
Timeless,James Blake,James Blake,0.0,0.0
Tin Man,Miranda Lambert,,0.0,0.0
Tina Taught Me (Interlude),Solange,,0.0,0.0
Tinfoil Boy,Jamie T.,,0.0,0.0
Tiny Cities,Flume,,0.0,0.0
To Her Door,Empire of the Sun,,0.0,0.0
To the Hilt,Banks,,0.0,0.0
To The Key Of Evergreen,The Devil Wears Prada,,0.0,0.0
Today,Brad Paisley,Brad Paisley,1.0,0.0
Together Stronger (C'mon Wales),Manic Street Preachers,,0.0,0.0
Too Dumb To Die,Green Day,,0.0,0.0
Too Good,Drake,Drake Featuring Rihanna,1.0,1.0
Too Good to Say Goodbye,Bruno Mars,,0.0,0.0
Too Much Is Never Enough,Florence + the Machine,,0.0,0.0
Too Much Sauce,DJ Esco,DJ Esco,0.0,0.0
Top Of The World,Zayde Wolf,Zayde Wolf,0.0,0.0
Torches,DAUGHTRY,,0.0,0.0
Torn Clean,Sleigh Bells,,0.0,0.0
Touch,Little Mix,,0.0,0.0
Tractor,Granger Smith,,0.0,0.0
Train Wreck,James Arthur,,0.0,0.0
Trainwreck,Banks,,0.0,0.0
Transparency,PartyNextDoor,,0.0,0.0
Trap Phone,Belly,,0.0,0.0
Trapped,The Word Alive,,0.0,0.0
Trash,Tyler Glenn,,0.0,0.0
Traumatized,Grouplove,,0.0,0.0
Travelin' Soldier,Aaron Lewis,,0.0,0.0
Traveling Light,Leonard Cohen,,0.0,0.0
Traveling Solves Everything,Violent Femmes,,0.0,0.0
Treat You Better,Shawn Mendes,Shawn Mendes,1.0,0.0
Treaty,Leonard Cohen,,0.0,0.0
Tree Of Life,Funeral Suits,,0.0,0.0
Trippin' On Your Love,Primal Scream,,0.0,0.0
Troubled Souls,Jack Savoretti,,0.0,0.0
Troubled Times,Green Day,,0.0,0.0
Truck,Hifi Sean,,0.0,0.0
True,Randy Houser,,0.0,0.0
True Sadness,The Avett Brothers,,0.0,0.0
Truth,Gwen Stefani,,0.0,0.0
Truth In Your Eyes,Kiefer Sutherland,,0.0,0.0
Truthfully,DNCE,,0.0,0.0
Try Everything,Shakira,Shakira,1.0,0.0
Turn Off The Radio,A Day to Remember,,0.0,0.0
Twice,Catfish and the Bottlemen,,0.0,0.0
Twin Thing,Pixie Geldof,,0.0,0.0
Twist,Nathan Sykes,,0.0,0.0
Two,Heart,,0.0,0.0
"Two Birds, One Stone",Drake,,0.0,0.0
Two Dead Cops,Parquet Courts,,0.0,0.0
Two Vines,Empire of the Sun,,0.0,0.0
Two Way,KT Tunstall,,0.0,0.0
U with Me?,Drake,,0.0,0.0
Uber Everywhere,Madeintyo,Madeintyo,0.0,0.0
Ugly Lights,Miranda Lambert,,0.0,0.0
Ultralight Beam,Kanye West,Kanye West,1.0,0.0
Unbreakable,Chrisette Michele,,0.0,0.0
Under You,Nick Jonas,,0.0,0.0
Underage,Jordan Rager,,0.0,0.0
Undertow,Lisa Hannigan,,0.0,0.0
Undone,Bonnie Raitt,,0.0,0.0
Unintended Consequence of Love,Bonnie Raitt,,0.0,0.0
Universal Death Squad,Epica,,0.0,0.0
Unsettled,Justin Rutledge,,0.0,0.0
Unstoppable,Sia,,0.0,0.0
Until The Day,Killswitch Engage,,0.0,0.0
untitled 01 | 08.19.2014,Kendrick Lamar,,0.0,0.0
untitled 02 | 06.23.2014,Kendrick Lamar,,0.0,0.0
untitled 03 | 05.28.2013,Kendrick Lamar,,0.0,0.0
untitled 04 | 08.14.2014,Kendrick Lamar,,0.0,0.0
untitled 05 l 09.21.2014,Kendrick Lamar,,0.0,0.0
untitled 06 | 06.30.2014,Kendrick Lamar,,0.0,0.0
untitled 07 | 2014-2016,Kendrick Lamar,,0.0,0.0
untitled 08 | 09.06.2014.,Kendrick Lamar,,0.0,0.0
Up All Night,Charlie Puth,Charlie Puth,1.0,0.0
Use My Heart,Miranda Lambert,,0.0,0.0
Used,Strangers You Know,,0.0,0.0
Used to This,Future,,0.0,0.0
Valleys Of The Young,Andrew Bird,,0.0,0.0
Vaporize,Amos Lee,,0.0,0.0
Versace on the Floor,Bruno Mars,,0.0,0.0
Version Of Me,Melanie C,,0.0,0.0
Vexatious,Candlebox,,0.0,0.0
Vice,Lisbon,Lisbon,0.0,0.0
Vice,Miranda Lambert,Miranda Lambert,1.0,0.0
Victorious,Wolfmother,Wolfmother,0.0,0.0
Views,Drake,,0.0,0.0
Ville Mentality,J. Cole,J. Cole,1.0,0.0
Violescent,Gone Is Gone,,0.0,0.0
Voldemort,With Confidence,,0.0,0.0
Voodoo,Nick Jonas,,0.0,0.0
Voodoo In My Blood,Massive Attack,,0.0,0.0
Vowels,Capital Cities,,0.0,0.0
Vroom Vroom,Charli XCX,,0.0,0.0
Vulture,Iggy Pop,,0.0,0.0
VW Van,Jake Owen,,0.0,0.0
Wait a Minute,Phresher,,0.0,0.0
Waiting for the Thunder,Blackberry Smoke,,0.0,0.0
Wake Up,Fetty Wap,Fetty Wap,1.0,0.0
Wake Up The Sun,Edward Sharpe & the Magnetic Zeros,,0.0,0.0
Walkway Blues,M83,,0.0,0.0
Wanna Know,Dave,,0.0,0.0
War,Sum 41,,0.0,0.0
War Pain,Meek Mill,,0.0,0.0
War Zone,T.I.,,0.0,0.0
Warmth,Bastille,,0.0,0.0
Warning Call,Chvrches,,0.0,0.0
Warpaint,Beach Slang,,0.0,0.0
Waste A Moment,Kings of Leon,,0.0,0.0
Wasted Time,Keith Urban,Keith Urban,1.0,0.0
Wasteland,Against The Current,,0.0,0.0
Wasteland,Jonathan Jackson + Enation,,0.0,0.0
"Wat U Mean (Aye, Aye, Aye)",Dae Dae,Dae Dae,1.0,0.0
Watch Me Do,Meghan Trainor,,0.0,0.0
Water,Ra Ra Riot,Ra Ra Riot,0.0,0.0
Water,Anna Atkinson,Anna Atkinson,0.0,0.0
Water Rising,Katy B,,0.0,0.0
Waves,Kanye West,Kanye West,1.0,0.0
Waving Goodbye,Sia,,0.0,0.0
Way Back Home,Jennifer Nettles,,0.0,0.0
Way We Won't,Grandaddy,,0.0,0.0
Ways I Can't Tell,Crystal Fighters,,0.0,0.0
We Carry On,Killswitch Engage,,0.0,0.0
We Don't Talk Anymore,Charlie Puth,Charlie Puth Featuring Selena Gomez,1.0,1.0
We Gon Ride,Dreezy,,0.0,0.0
We Got This,A Day to Remember,,0.0,0.0
We Never Met,Donovan Woods,,0.0,0.0
We Should Be Friends,Miranda Lambert,,0.0,0.0
We the People....,A Tribe Called Quest,,0.0,0.0
We Turn Red,Red Hot Chili Peppers,,0.0,0.0
We Will Not Go Quietly,Sixx: A.M.,,0.0,0.0
Weaker Girl,Banks,,0.0,0.0
Weathered,Jack Garratt,,0.0,0.0
Welcome to Earth (Pollywog),Sturgill Simpson,,0.0,0.0
Welcome To The Show,Adam Lambert,,0.0,0.0
Welcome to Your Life,Grouplove,,0.0,0.0
Weston Road Flows,Drake,Drake,1.0,0.0
What a Beautiful Name,Hillsong Worship,,0.0,0.0
What Comes Naturally,Blackberry Smoke,,0.0,0.0
What I'm Trying To Tell You,Suede,,0.0,0.0
What If It Was Me,Tech N9ne,,0.0,0.0
What Ifs,Kane Brown,Kane Brown Featuring Lauren Alaina,1.0,1.0
What It Means,Drive-By Truckers,,0.0,0.0
What Makes You Happy,Izzy Bizu,,0.0,0.0
What the Hell Did I Say,Dierks Bentley,,0.0,0.0
What You Really Mean,Violent Femmes,,0.0,0.0
What You Talking About?,Peter Bjorn and John,,0.0,0.0
What You Want,Tenth Avenue North,,0.0,0.0
What You're Doin' to Me,Bonnie Raitt,,0.0,0.0
Whelk Then,Deadmau5,,0.0,0.0
When Children Cry,Lucifer's Friend,,0.0,0.0
When Christmas Comes Around,Matt Terry,,0.0,0.0
When I Met You,David Bowie,,0.0,0.0
When in Disgrace With Fortune and Men's Eyes (Sonnet 29),Rufus Wainwright,,0.0,0.0
When In Love,Savages,,0.0,0.0
When It Rain,Danny Brown,,0.0,0.0
When The Bassline Drops,Craig David,,0.0,0.0
When the Sun Don't Shine,Drive-By Truckers,,0.0,0.0
When We Were Lovers,Jack Savoretti,,0.0,0.0
When We Were Young,Passenger,Passenger,0.0,0.0
When We Were Young,Anna Atkinson,Anna Atkinson,0.0,0.0
When Will I Return?,Swans,,0.0,0.0
When You Are Young,Suede,,0.0,0.0
When You Love Someone,Jake Owen,,0.0,0.0
When You Love Someone,James TW,,0.0,0.0
When You're Gone,Lucifer's Friend,,0.0,0.0
Where Are You Now?,Royal Blood,,0.0,0.0
Where Do We Go,Lindsey Stirling,,0.0,0.0
Where I Am,Jake Owen,,0.0,0.0
Where The Light Gets In,Primal Scream,,0.0,0.0
Where the Light Shines Through,Switchfoot,,0.0,0.0
Wherever I Go,OneRepublic,OneRepublic,1.0,0.0
While He's Still Around,Florida Georgia Line,,0.0,0.0
Whirling Eye,The Kills,,0.0,0.0
Whiskey,Joey Landreth,,0.0,0.0
Whistleblower,Dan Mangan,,0.0,0.0
White Bird,The Coral,,0.0,0.0
White Ferrari,Frank Ocean,,0.0,0.0
White Knuckles,Tegan and Sara,,0.0,0.0
White Offerings,AFI,,0.0,0.0
White Privilege II,Macklemore & Ryan Lewis,,0.0,0.0
Who Am I,Katy B,,0.0,0.0
Who Am I,Dej Loaf,,0.0,0.0
Who Do You Think Of?,M.O,,0.0,0.0
Who Needs The Young,Meat Loaf,,0.0,0.0
Who Shot Me?,YG,,0.0,0.0
Why Do I Feel,Dierks Bentley,,0.0,0.0
Why You Always Hatin?,YG,YG Featuring Drake & Kamaiyah,1.0,1.0
Wicked,Future,Future,1.0,0.0
Widow's Peak,Bat for Lashes,,0.0,0.0
WiFi,D.R.A.M.,,0.0,0.0
Wild Forever,Sophie Ellis-Bextor,,0.0,0.0
Wild Season,Banks and Steelz,,0.0,0.0
Wild West,Lissie,,0.0,0.0
Wildflower,The Avalanches,,0.0,0.0
WildHorse,RaeLynn,,0.0,0.0
Will O The Wisp,Opeth,,0.0,0.0
Winter Bird,Aurora,,0.0,0.0
Wish That You Were Here,Florence + the Machine,,0.0,0.0
Wishing,DJ Drama,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",1.0,1.0
With You,Drake,Drake Featuring PARTYNEXTDOOR,1.0,1.0
Without a Fight,Brad Paisley,,0.0,0.0
Wolf Nation,Shelley Morningsong,,0.0,0.0
Wolves Of Winter,Biffy Clyro,,0.0,0.0
Woman Up,Meghan Trainor,,0.0,0.0
Wona,Mumford & Sons,,0.0,0.0
Woo,Rihanna,,0.0,0.0
Wordless,Lauren Daigle,,0.0,0.0
Work,Rihanna,Rihanna Featuring Drake,1.0,1.0
Work From Home,Fifth Harmony,Fifth Harmony Featuring Ty Dolla $ign,1.0,1.0
Work it Out,Bizzle,,0.0,0.0
Work To Do,Lee Fields,,0.0,0.0
World Is Mine,A$ap Ferg,,0.0,0.0
World On Sticks,Sam Phillips,,0.0,0.0
Worthless Words,Tom Chaplin,,0.0,0.0
"Wrapped Up, Tangled Up in Jesus (God's Got It)","Hank Williams, Jr.",,0.0,0.0
Wreak Havoc,Skylar Grey,,0.0,0.0
Wristband,Paul Simon,,0.0,0.0
Write On Me,Fifth Harmony,,0.0,0.0
Wrong,Zayn,,0.0,0.0
Wrong Crowd,Tom Odell,,0.0,0.0
Wrote My Way Out,Nas,,0.0,0.0
X,21 Savage and Metro Boomin,21 Savage and Metro Boomin,1.0,0.0
Yamborghini High,A$AP Mob,,0.0,0.0
"Yea, Babe, No Way",LANY,,0.0,0.0
Yes Girl,Bea Miller,,0.0,0.0
Yesterday's Song,Hunter Hayes,,0.0,0.0
You & Me,Marc E. Bassy,Marc E. Bassy Featuring G-Eazy,1.0,1.0
You Are Free,Jimmy Eat World,,0.0,0.0
You Could've Loved Me,Frankie Ballard,,0.0,0.0
You Don't Get Me High Anymore,Phantogram,,0.0,0.0
You Don't Know Love,Olly Murs,,0.0,0.0
You Don't Know Me,Jax Jones,,0.0,0.0
You Don't Know My Heart,Rachel Platten,,0.0,0.0
You Gotta Go Through Hell,George Strait,,0.0,0.0
You Gotta Not,Little Mix,,0.0,0.0
You Hold It All (Every Mountain),Newsboys,,0.0,0.0
You Hold It All Together,All Sons & Daughters,,0.0,0.0
You Leave Alone,Hayes Carll,,0.0,0.0
You Love Me 'Cause I Hate You,Lacuna Coil,,0.0,0.0
You Make It Look So Good,Thompson Square,,0.0,0.0
You Want It Darker,Leonard Cohen,,0.0,0.0
You Want Me,Tom Zanetti,,0.0,0.0
You Was Right,Lil Uzi Vert,Lil Uzi Vert,1.0,0.0
You With Me,Jimmy Eat World,,0.0,0.0
"You're a Man Now, Boy",Raleigh Ritchie,,0.0,0.0
You're Not Alone,Joe and Jake,,0.0,0.0
You're Not There,Lukas Graham,,0.0,0.0
You're Welcome,Dwayne Johnson,Dwayne Johnson,1.0,0.0
You've Changed My Mind,Bonnie Raitt,,0.0,0.0
You've Got My Number,Cole Swindell,,0.0,0.0
Youngblood,Green Day,Green Day,0.0,0.0
Your Love,Charles Kelley,,0.0,0.0
Your Love Awakens Me,Phil Wickham,,0.0,0.0
Your Mercy,Paul Baloche,,0.0,0.0
Your Version of Me,Steady Holiday,,0.0,0.0
Youth,Glass Animals,Glass Animals,0.0,0.0
Zero,Otep,,0.0,0.0
(No One Knows Me) Like The Piano,Sampha,,0.0,0.0
﻿...Ready For It?,Taylor Swift,,0.0,0.0
1 Night,Mura Masa,Mura Masa,0.0,0.0
1-800-273-8255,Logic,Logic Featuring Alessia Cara & Khalid,1.0,1.0
100 Bags,Stormzy,,0.0,0.0
100 Letters,Halsey,,0.0,0.0
1000,N.E.R.D,,0.0,0.0
1000 Degrees,Art of Anarchy,,0.0,0.0
100M's,Dave,,0.0,0.0
13,LANY,,0.0,0.0
13 (There is a Light),U2,,0.0,0.0
13 Beaches,Lana Del Rey,,0.0,0.0
17,MK,,0.0,0.0
1942 Flows,Meek Mill,,0.0,0.0
20 Min,Lil Uzi Vert,,0.0,0.0
20 Years From Now,New Found Glory,,0.0,0.0
2U,David Guetta,David Guetta Featuring Justin Bieber,1.0,1.0
30000 Megatons,Pond,,0.0,0.0
3WW,Alt-J,,0.0,0.0
4 AM,2 Chainz,2 Chainz Featuring Travis Scott,1.0,1.0
4-15-13,Dropkick Murphys,,0.0,0.0
4:44,Jay-Z,Jay-Z,0.0,0.0
6/8,blink-182,,0.0,0.0
85,Andy Grammer,,0.0,0.0
85 Videos,Mew,,0.0,0.0
911/Mr. Lonely,"Tyler, the Creator",,0.0,0.0
A Fever Dream,Everything Everything,,0.0,0.0
A Girl Like You,Easton Corbin,,0.0,0.0
A Job To Do,Jerry Cantrell,,0.0,0.0
A L I E N S,Coldplay,,0.0,0.0
A Lie,French Montana,French Montana Featuring The Weeknd & Max B,1.0,1.0
A Little Crazy,Nicole Atkins,,0.0,0.0
A Little Dive Bar In Dahloenga,Ashley McBryde,,0.0,0.0
A Little Work,Fergie,,0.0,0.0
A Long Drive Home to Tarzana,Ray Davies,,0.0,0.0
A Man is Not His Song,Feist,,0.0,0.0
A Simple Song,Chris Stapleton,,0.0,0.0
A Thousand Million Reasons,Colin Hay,,0.0,0.0
Absolute,Comeback Kid,,0.0,0.0
Add To Me,Ledisi,,0.0,0.0
Adeline,Alt-J,,0.0,0.0
Adios,Glen Campbell,,0.0,0.0
Adnis,Jay-Z,,0.0,0.0
Adults,Get Cape. Wear Cape. Fly,,0.0,0.0
AfricAryaN,Logic,,0.0,0.0
After the Zero Hour,Wolf Alice,,0.0,0.0
Afterburn,Art of Anarchy,,0.0,0.0
Ahead of Myself,X Ambassadors,,0.0,0.0
Ain't My Daddy's Town,Josh Abbott Band,,0.0,0.0
Ain't No Little Girl,Kasey Chambers,,0.0,0.0
Aladdin,Not3s,,0.0,0.0
Alakazam,AJ Tracey,,0.0,0.0
Alive,Edge of Paradise,Edge of Paradise,0.0,0.0
Alive,Ben Haenow,Ben Haenow,0.0,0.0
All About Waiting,Dhani Harrison,,0.0,0.0
All American Made,Margo Price,,0.0,0.0
All Around the World,Mura Masa,,0.0,0.0
All Disco,Elbow,,0.0,0.0
All for You,Hunter Hayes,,0.0,0.0
All I Got Is You,Deep Purple,,0.0,0.0
All In One Night,Stereophonics,,0.0,0.0
All My Life,Aerial School,,0.0,0.0
