"title","artist","hit"
"Abeja","Sofie",0
"Aberdeen","Cage the Elephant",0
"Aberdeen","Kurt Cobain",0
"Aberfan","Dulahan",0
"Abnormally Attracted to Sin","Tori Amos",0
"About","Tok Tok Tok",0
"About a Burning Fire","Blindside",0
"About A Girl","Sugababes",0
"About A Girl","The Academy Is...",0
"About Face","Grizzly Bear",0
"About Farewell","Alela Diane",0
"About Her","Malcolm McLaren",0
"About That Life","Attila",0
"About The Money","T.I.",1
"About to Get Real","Easton Corbin",0
"About Us","Brooke Hogan",1
"About You","Fletcher",0
"About You","Mike Shinoda",0
"About You Now","Sugababes",0
"Above All","Michael W. Smith",0
"Above And Beyond","Deep Purple",0
"Above Control","Warpaint",0
"Above Me","Rufio",0
"Above The Noise","The Box Story",0
"Abracadabra","Jessie J",0
"Abraham","The Kin",0
"Abraham's Daughter","Arcade Fire",0
"Absence Of Light","Maximum Balloon",0
"Absolute","Comeback Kid",0
"Absolute","The Fray",0
"Absolute Zero","Stone Sour",0
"Absolutely","Ra Ra Riot",0
"Absolutely (Story of a Girl)","Nine Days",0
"Absolutely Still","Better Than Ezra",0
"Absolution Calling","Incubus",0
"Abulia and Akrasia","Jack White",0
"Acapella","Karmin",1
"Acapella","Kelis",0
"Accelerate","Christina Aguilera",0
"Accelerate","R.E.M.",0
"Accident Murderers","Nas",0
"Accident Without Emergency","Biffy Clyro",0
"Accidental Racist","Brad Paisley",0
"Accidentally in Love","Counting Crows",0
"Accidentally On Purpose","The Shires",0
"Accidents Will Happen","Thomas the Tank Engine",0
"According to Plan","Carolyn Arends",0
"According To You","Orianthi",1
"Ace In The Hole","Saint Motel",0
"Ache with Me","Against Me!",0
"Achy Breaky 2","Buck 22",1
"Acid Bubble","Alice in Chains",0
"Acid Jazz Singer","The Fratellis",0
"Acid Rain","Alexis Jordan",0
"Acid Rain","Avenged Sevenfold",0
"Acid Tongue","Jenny Lewis",0
"Acid Turkish Bath (Shelter From the Storm)","Kasabian",0
"Aciiid!","Jem",0
"Acolyte","Delphic",0
"Acquainted","The Weeknd",1
"Across Five Oceans","Madina Lake",0
"Across The Night","Silverchair",0
"Across The Water","Neneh Cherry",0
"Act like a Man","Neil Diamond",0
"Act like You Love Me","Shawn Mendes",0
"Act of God","Prince",0
"Act Up","City Girls",1
"Acting Crazy","Randy Rogers Band",0
"Acting Like That","Jennifer Lopez",0
"Acting Like That","Yungblud",0
"Action","Don Broco",0
"Action","Mavis Staples",0
"Action Cat","Gerard Way",0
"Action Is My Middle Name","Morrissey",0
"Action Needs an Audience","Jimmy Eat World",0
"Activate","Jon Anderson",0
"Actor Attractor","Johnny Marr",0
"Acts of Man","Midlake",0
"Acts Of Man","Frightened Rabbit",0
"Actual Pain","Good Charlotte",0
"Add Me In","Chris Brown",0
"ADD SUV","Uffie",0
"Add To Me","Ledisi",0
"Addicted","Dani Clay",0
"Addicted","Jesse Malin",0
"Addicted","Jorja Smith",0
"Addicted","Kelly Clarkson",0
"Addicted","Morningwood",0
"Addicted","Nick Carter",0
"Addicted","P.O.D.",0
"Addicted","Randy Houser",0
"Addicted","Saving Abel",0
"Addicted","Simple Plan",1
"Addicted To Drugs","Kaiser Chiefs",0
"Addicted To Pain","Alter Bridge",0
"Addicted to You","Avicii",0
"Addiction","Dope",0
"Addiction","Quarterfly",0
"Addiction","Ryan Leslie",0
"Adding To The Noise","Switchfoot",0
"Addison Lee","Not3s",0
"Adelaide","Anberlin",0
"Adeline","Alt-J",0
"Adios","Glen Campbell",0
"Adios","Rammstein",0
"Admit It","Esmée Denters",0
"Admit It Again","Say Anything",0
"Adnis","Jay-Z",0
"Adolescents","Incubus",0
"Adoration","Brenton Brown",0
"Adore","Cashmere Cat",0
"Adore","Savages",0
"Adore You","Harry Styles",0
"Adore You","Miley Cyrus",1
"Adorn","Miguel",1
"Adrenalina","Wisin",0
"Adrenaline","Bury Tomorrow",0
"Adrenaline","Shinedown",0
"Adrienne","The Calling",0
"Adults","Get Cape. Wear Cape. Fly",0
"Adventure of a Lifetime","Coldplay",0
"Advertising On Police Cars","Matthew Good",0
"Advertising Space","Robbie Williams",0
"Advice","Cadet",0
"Advice","Graham Coxon",0
"Advice","Kehlani",0
"Aeon","Antony and the Johnsons",0
"Aerial","Kate Bush",0
"Aerial Tal","Kate Bush",0
"Aerials","System Of A Down",1
"Aeroplane","Jessica Pratt",0
"Aesthetics Of Hate","Machine Head",0
"Affection","The All-American Rejects",0
"Affliction","AFI",0
"Afire Love","Ed Sheeran",1
"Afraid","Neko Case",0
"Afraid of Everyone","The National",0
"Afraid of Heights","Billy Talent",0
"Afraid Of Heights","Wavves",0
"Afraid of Nothing","Sharon Van Etten",0
"Africa Land","Ziggy Marley",0
"AfricAryaN","Logic",0
"After","Moby",0
"After 17","Alan Jackson",0
"After A Few","Travis Denning",1
"After All","Dar Williams",0
"After All","Elton John",0
"After All","Michael Bublé",0
"After All These Years","Journey",0
"After All This Time","Michael Chapman",0
"After Hours","The Weeknd",1
"After Hours","We Are Scientists",0
"After Light","Rustie",0
"After Midnight","blink-182",0
"After Midnight (It'll Burn)","Travie McCoy",0
"After Party","Dustin Lynch",0
"After the Afterparty","Charli XCX",0
"After The Disco","Broken Bells",0
"After The Fire","Andrew McMahon",0
"After the Hurricane","Jazmine Sullivan",0
"After the Music's Stopped","Jake Owen",0
"After the Rain","Shirley Bassey",0
"After the Storm","Kali Uchis",0
"After The Storm","Mumford & Sons",0
"After the Storm Blows Through","Maddie & Tae",0
"After the Zero Hour","Wolf Alice",0
"After You","Pulp",0
"After You Die","Tom Waits",0
"Afterbirth","From First to Last",0
"Afterburn","Art of Anarchy",0
"Afterglow","Black Country Communion",0
"Afterglow","Chvrches",0
"Afterglow","Ed Sheeran",1
"Afterglow","INXS",0
"Afterglow","Taylor Swift",0
"Afterglow","Wilkinson",0
"Afterglow","Young Guns",0
"Afterlife","Arcade Fire",0
"Afterlife","Avenged Sevenfold",0
"Afterlife","Bush",0
"Afterlife","Greyson Chance",0
"Afterlife","Hailee Steinfeld",0
"Afterlife","Switchfoot",0
"Aftermath","Adam Lambert",0
"Aftermath","Muse",0
"Aftermath","R.E.M.",0
"Aftermath","Rolo Tomassi",0
"Aftershave Ocean","The Vaccines",0
"Aftertaste","Ellie Goulding",0
"Aftertaste","Funeral for a Friend",0
"Aftertaste","Shawn Mendes",0
"Afterwards (Bring Yo Friends)","Kid Cudi",0
"Again","Fetty Wap",0
"Again","Flyleaf",0
"Again","Lenny Kravitz",1
"Again And Again","Keane",0
"Again I Go Unnoticed","Dashboard Confessional",0
"Against You","Lacuna Coil",0
"Agatha Chang","Eels",0
"Age","Lianne La Havas",0
"Age of Adz","Sufjan Stevens",0
"Age of Innocence","Iron Maiden",0
"Age of Machine","Greta Van Fleet",0
"Age of Man","Greta Van Fleet",0
"Age Of Reason","Black Sabbath",0
"Aggressive","Beartooth",0
"Agnes","Glass Animals",0
"Agnus Dei","Rufus Wainwright",0
"Agony","Paloma Faith",0
"Agoraphobia","Incubus",0
"Ah_ Est_s T_","Luis Fonsi",0
"Ah, Sweet Dancer","Santana",0
"Aha!","Imogen Heap",0
"Ahead of Myself","X Ambassadors",0
"Ahead Of Myself","Jamie Lawson",0
"Ahead of the Curve","Monsters of Folk",0
"Aheb Aisht Al Huriya","Stephan Said",0
"AhHa","Nate Ruess",0
"Ahhh... Men","Say Anything",0
"Ahimsa","U2",0
"Ai Se Eu Te Pego!","Michel Teló",0
"AIG","Show of Hands",0
"Aim For The Moon","Pop Smoke",0
"Aim High","Paul Weller",0
"Ain't Always the Cowboy","Jon Pardi",0
"Ain't Back Yet","Kenny Chesney",1
"Ain't Breakin' Nothin'","Toby Keith",0
"Ain't Enough Whiskey","Kid Rock",0
"Ain't Even Drinkin'","Tyler Farr",0
"Ain't Going To Heaven","Gangstagrass",0
"Ain't Gonna Wait","Blackberry Smoke",0
"Ain't Got Far to Go","Jess Glynne",0
"Ain't Got Nothin'","Oasis",0
"Ain't It a Sin","Charles Bradley",0
"Ain't It Different","Headie One",0
"Ain't It Fun","Paramore",1
"Ain't It Funny","Danny Brown",0
"Ain't It Funny","Jennifer Lopez",1
"Ain't Leaving Without You","Jaheim",0
"Ain't Love Grand","Atreyu",0
"Ain't Missing You","Chief Keef",0
"Ain't Much Left of Lovin' You","Randy Montana",0
"Ain't My Daddy's Town","Josh Abbott Band",0
"Ain't My Fault","Zara Larsson",1
"Ain't My Last Dance","Five Finger Death Punch",0
"Ain't No Doubt About It","Game",0
"Ain't No Easy Way","Jason Aldean",0
"Ain't No Grave (Gonna Hold This Body Down)","Johnny Cash",0
"Ain't No Hat 4 That","Robin Thicke",0
"Ain't No Little Girl","Kasey Chambers",0
"Ain't No Man","Angaleena Presley",0
"Ain't No Man","The Avett Brothers",0
"Ain't No Other Man","Christina Aguilera",1
"Ain't No Rest For the Wicked","Cage the Elephant",0
"Ain't No Rhyme","Jake Bugg",0
"Ain't No Son","Court Yard Hounds",0
"Ain't No Trucks in Texas","Ronnie Dunn",0
"Ain't Nobody","Clare Maguire",0
"Ain't Nobody (Loves Me Better)","Felix Jaehn",0
"Ain't Nothin' to It","Cody Johnson",0
"Ain't Nothing","Chief Keef",0
"Ain't Nothing 'Bout You","Brooks & Dunn",0
"Ain't S--t","Doja Cat",0
"Ain't Startin' Tonight","LoCash",0
"Ain't That Some S--t (Interlude)","J. Cole",0
"Ain't Worth the Whiskey","Cole Swindell",0
"Ain't Your Fairytale","Sonata Arctica",0
"Ain't Your Mama","Jennifer Lopez",1
"Air","Buckcherry",0
"Air Balloon","Lily Allen",0
"Air Force","DigDat",0
"Air Force Ones","Nelly",1
"Air Guitar","McBusted",0
"Airborne Ranger Infantry","Kristy Lee Cook",0
"Airplane","Day of Fire",0
"Airplane","Plain White T's",0
"Airplane Mode","Nines",0
"Airplane pt. 2","BTS",0
"Airplanes","B.o.B",1
"Airplanes","Lisa Loeb",0
"Airplanes","Local Natives",0
"Airplanes (Part II)","B.o.B",0
"Airstream Driver","Gomez",0
"Airstream Song","Miranda Lambert",0
"Airwave","Boh Runga",0
"AKA... Broken Arrow","Noel Gallagher's High Flying Birds",0
"AKA...What A Life!","Noel Gallagher's High Flying Birds",0
"Akeda","Matisyahu",0
"Akidagain","Travie McCoy",0
"Al's Coral","Howler",0
"Aladdin","Not3s",0
"Alakazam","AJ Tracey",0
"Alarm","Anne-Marie",0
"Alarm Clock","Shinee",0
"Alaska","Maggie Rogers",0
"Albacore","Ani DiFranco",0
"Albatross","Big Wreck",0
"Albatross","Foals",0
"Albatross","The Besnard Lakes",0
"Albatross","Wild Beasts",0
"Albion","Babyshambles",0
"Album Number Two","Joey + Rory",0
"Alcohaulin' Ass","Hellyeah",0
"Alcohol","Brad Paisley",1
"Alcohol Blind","Drowning Pool",0
"Alcohol You Later","Mitchell Tenpenny",0
"Alejandro","Lady Gaga",1
"Alerion","Asking Alexandria",0
"Alert Status Red","Matthew Good",0
"Alexa Bliss","Bowling for Soup",0
"Alexandra","Hamilton Leithauser",0
"Alexandra","Laura Marling",0
"Alexandra Leaving","Leonard Cohen",0
"Alfie","Lily Allen",0
"Alfred's Theme","Eminem",0
"Algiers","Calexico",0
"Algorithm","Muse",0
"Ali in the Jungle","The Hours",0
"Alibi","30 Seconds to Mars",0
"Alice","Avril Lavigne",1
"Alice","Darwin Deez",0
"Alice","Lady Gaga",0
"Alice","Moby",0
"Alice Practice","Crystal Castles",0
"Alien","Britney Spears",0
"Alien","Cassadee Pope",0
"Alien","The Devil Wears Prada",0
"Alien","Thriving Ivory",0
"Alien Days","MGMT",0
"Alien Youth","Skillet",0
"Aliens","Take That",0
"Alive","Augustana",0
"Alive","Ben Haenow",0
"Alive","Big Daddy Weave",0
"Alive","Bo Bruce",0
"Alive","Chase & Status",0
"Alive","Edge of Paradise",0
"Alive","Escape the Fate",0
"Alive","Goldfrapp",0
"Alive","Good Charlotte",0
"Alive","Iyaz",0
"Alive","Jessie J",0
"Alive","Korn",0
"Alive","Krewella",0
"Alive","P.O.D.",1
"Alive","Sia",0
"Alive","Van Zant",0
"Alive 'N' Kickin'","Kenny Loggins",0
"Alive (Nightmare)","Kid Cudi",0
"Alive Or Dead","Frownz",0
"Alive With The Glory Of Love","Say Anything",0
"All Aboard","Romeo Santos",0
"All About Him","Auburn",0
"All About It","Hoodie Allen",1
"All About That Bass","Meghan Trainor",1
"All About Tonight","Blake Shelton",1
"All About Tonight","Pixie Lott",0
"All About Us","t.A.T.u.",0
"All About Waiting","Dhani Harrison",0
"All About You","Birdy",0
"All About You","Hilary Duff",0
"All About You","Raekwon",0
"All Along","Ryan Hobler",0
"All alright","Sigur Rós",0
"All Alright","Zac Brown Band",0
"All American Girl","Carrie Underwood",0
"All American Made","Margo Price",0
"All American Middle Class White Boy","Thomas Rhett",0
"All American Nightmare","Hinder",0
"All American Prophet","Cast of The Book of Mormon",0
"All and Everyone","PJ Harvey",0
"All Around Me","Flyleaf",1
"All Around the World","Mura Masa",0
"All Around The World","Justin Bieber",1
"All At Once","The Airborne Toxic Event",0
"All At Once","The Fray",0
"All Back","Chris Brown",0
"All Bad","Justin Bieber",1
"All Bad Things Must End","Mötley Crüe",0
"All Because Of You","Blackmore's Night",0
"All Because Of You","U2",0
"All Black Everything","Lupe Fiasco",0
"All Country on You","Austin Webb",0
"All Cried Out","Blonde",0
"All Cried Out","Kree Harrison",0
"All Cried Out Redux","Jill Scott",0
"All Day","Cody Simpson",0
"All Day","Kanye West",1
"All Day and Night","Jax Jones",0
"All Day Long","Chance the Rapper",0
"All Day Long","Garth Brooks",0
"All Disco","Elbow",0
"All Downhill From Here","New Found Glory",0
"All Ends Well","Alter Bridge",0
"All Eyes On Me","Bo Burnham",0
"All Eyes on You","Meek Mill",0
"All Eyez","Game",0
"All Fall Down","California Breed",0
"All Fall Down","Travis",0
"All Falls Down","Kanye West",1
"All Fired Up","The Saturdays",0
"All Flowers In Time Bend Towards The Sun","Jeff Buckley",0
"All for Nothing","Matt Cardle",0
"All For Nothing","Linkin Park",0
"All For One","Five for Fighting",0
"All For One","The Stone Roses",0
"All For the Glory","Kiss",0
"All for You","Hunter Hayes",0
"All for You","Keith Urban",0
"All For You","Alex & Sierra",0
"All For You","Janet Jackson",0
"All For You","Years & Years",0
"All For You Sophia","Franz Ferdinand",0
"All Fur Coat & No Knickers","Chumbawamba",0
"All Girls Are The Same","Juice WRLD",1
"All Goes Wrong","Chase & Status",0
"All Gold Everything","Trinidad James",1
"All Good Books","Paul Weller",0
"All Good Things (Come To An End)","Nelly Furtado",1
"All Hands On Deck","Tinashe",0
"All Hell Breaks Loose","Black Star Riders",0
"All Hell Broke Loose","Montgomery Gentry",0
"All His Saints","Lee Ann Womack",0
"All Hope is Gone","Slipknot",0
"All I Am","Alice in Chains",0
"All I Am","Jess Glynne",0
"All I Ask","Adele",1
"All I Ask for Anymore","Trace Adkins",0
"All I Do Is Win","DJ Khaled",1
"All I Ever Need","Austin Mahone",0
"All I Ever Wanted","Basshunter",0
"All I Ever Wanted","Fredo",0
"All I Ever Wanted","Kelly Clarkson",0
"All I Ever Wanted","Vance Joy",0
"All I Got","Newton Faulkner",0
"All I Got Is You","Deep Purple",0
"All I Have","Jennifer Lopez",1
"All I Have Left Is You","The Offspring",0
"All I Know (My Heart)","Raheem DeVaughn",0
"All I Know So Far","Pink",0
"All I Need","Christina Aguilera",0
"All I Need","Radiohead",0
"All I Need","The-Dream",0
"All I Need is You","Lecrae",0
"All I Need To Know","Thousand Foot Krutch",0
"All I Really Want","Rick Ross",0
"All I Think About Now","Pixies",0
"All I Want","A Day to Remember",0
"All I Want","B.o.B",0
"All I Want","Darius Rucker",0
"All I Want","Kodaline",0
"All I Want","LCD Soundsystem",0
"All I Want","Olivia Rodrigo",0
"All I Want For Christmas Is New Year's Day","Hurts",0
"All I Want Is Everything","Victorious Cast",0
"All I Want Is You","Justin Bieber",0
"All I Want Is You","Miguel",1
"All I Want to Do","Sugarland",0
"All I Want to Hear You Say","Sea Girls",0
"All I Wanted","Paramore",0
"All I'm Drinking 'Bout","Jason Michael Carroll",0
"All I've Ever Needed","AJ Michalka",0
"All In","Brad Paisley",0
"All In","Flying Lotus",0
"All In","Lifehouse",0
"All In","Lil Baby",1
"All In a Day's Work","Dr. Dre",0
"All In A Family","Loudon Wainwright III",0
"All In Good Time","Leon Jackson",0
"All In It","Justin Bieber",0
"All In My Head (Flex)","Fifth Harmony",1
"All In One Night","Cheryl Cole",0
"All In One Night","Stereophonics",0
"All In The Wrist","Darwin Deez",0
"All In Vain","The Vaccines",0
"All In White","The Vaccines",0
"All Is Beauty","Jamie Lawson",0
"All Is Fair","Big Wreck",0
"All Is Fair","Cheryl Cole",0
"All Is Fair In Love And Brostep","Skrillex",0
"All Is Forgiven","Jim James",0
"All Is Found","Evan Rachel Wood",0
"All Is Love","Karen O & the Kids",0
"All Is Not Lost","OK Go",0
"All Is Said and Done","Vertical Horizon",0
"All Is Vanity","Manic Street Preachers",0
"All Kinds of Kinds","Miranda Lambert",0
"All Kinds Of Roses","Yusuf Islam",0
"All Known Things","Eleanor Friedberger",0
"All Lips Go Blue","HIM",0
"All Me","Drake",1
"All Mine","Kanye West",1
"All My Best Friends Are Metalheads","Less Than Jake",0
"All My Children","Gucci Mane",0
"All My Dreams","Richard Ashcroft",0
"All My Famous Friends","Benedict Cork",0
"All My Favorite Songs","Weezer",0
"All My Friends","Busted",0
"All My Friends","LCD Soundsystem",0
"All My Friends","Snakehips",0
"All My Friends","The Revivalists",0
"All My Friends Are Dead","Sebastian Bach",0
"All My Friends Are Insects","Weezer",0
"All My Heart","John Newman",0
"All My Life","Aerial School",0
"All My Life","Flo Rida",0
"All My Life","Foo Fighters",1
"All My Life (In the Ghetto)","Jay Rock",0
"All My Love","Cash Cash",0
"All My Love","Major Lazer",0
"All My Love","Ryan Leslie",0
"All My Own Stunts","Arctic Monkeys",0
"All My Rage","Laura Marling",0
"All Nerve","The Breeders",0
"All Night","Beyoncé",0
"All Night","Brothers Osborne",0
"All Night","Chance the Rapper",0
"All Night","Icona Pop",0
"All Night","Steve Aoki",0
"All Night","The Vamps",0
"All Night Cinema","Just Jack",0
"All Night Long","Alexandra Burke",0
"All Night Long","Buckcherry",0
"All Night Long","Demi Lovato",0
"All Nightmare Long","Metallica",0
"All of Creation","MercyMe",0
"All Of God's Children","Jon Foreman",0
"All of It","Cole Swindell",0
"All of Me","Big Gigantic",0
"All of Me","Kehlani",0
"All Of Me","Estelle",0
"All Of Me","John Legend",1
"All Of Me","Meat Loaf",0
"All Of Our Yesterdays","Mac DeMarco",0
"All Of The Dead Girls","DREAMCAR",0
"All of the Lights","Kanye West",0
"All of the Stars","Ed Sheeran",0
"All Of This","blink-182",0
"All Of This","Jorja Smith",0
"All of You","Colbie Caillat",0
"All On Me","Devin Dawson",1
"All On My Mind","Anderson East",0
"All or Nothing","Naughty Boy",0
"All or Nothing","Theory Of A Deadman",0
"All Or Nothing","Roll Deep",0
"All or Nothing at All","Switchfoot",0
"All Out Life","Slipknot",0
"All Over Again","Ronan Keating",0
"All Over Me","Josh Turner",1
"All Over Now","The Cranberries",0
"All Over the Road","Easton Corbin",0
"All Over the World","Pet Shop Boys",0
"All Rise","Wovenwar",0
"All Secrets Known","Alice in Chains",0
"All Shall Be Well","The Accidentals",0
"All Signs Point to Lauderdale","A Day to Remember",0
"All Summer Long","Kid Rock",1
"All That","Carly Rae Jepsen",0
"All That","Jake Bugg",0
"All That I Want","Robbie Williams",0
"All That I'm Living For","Evanescence",0
"All That I've Got","Fergie",0
"All That I've Got","Rebecca Ferguson",0
"All That I've Got","The Used",0
"All That Matters","Estelle",0
"All That Matters","Justin Bieber",1
"All That Matters","Tom Walker",0
"All That Matters (The Beautiful Life)","Kesha",0
"All That Shines","Vic Mensa",0
"All That You Need","Joe Ely",0
"All That's Left","Miranda Lambert",0
"All The Above","Maino",1
"All the Best","R.E.M.",0
"All The Birds Have Flown","The Coral",0
"All the Good Girls Go to Hell","Billie Eilish",0
"All The Heavy Lifting","Mastodon",0
"All The Little Lights","Passenger",0
"All the Love You Got","Diane Birch",0
"All the Lovers","Kylie Minogue",0
"All The More Reason","Andy Hersey",0
"All The Plans We Made","Starsailor",0
"All the Pretty Girls","Kenny Chesney",0
"All The Pretty Girls","The Darkness",0
"All the Pretty Things","Tenth Avenue North",0
"All The Rage","Allie X",0
"All the Rage Back Home","Interpol",0
"All The Right Friends","R.E.M.",0
"All The Right Moves","OneRepublic",1
"All the Rowboats","Regina Spektor",0
"All The Same","Deerhunter",0
"All The Same","Sick Puppies",0
"All The Stars","Kendrick Lamar",1
"All The Things I Could Never Say","Kele Okereke",0
"All The Things She Said","t.A.T.u.",1
"All the Time","Zara Larsson",0
"All The Time","Jeremih",0
"All The Time","The Strokes",0
"All the Time in the World","Jimmy Wayne",0
"All The Time In The World","Deep Purple",0
"All The Times I Cried","Sharleen Spiteri",0
"All The Way (Stay)","Jimmy Eat World",0
"All The Way Down","Little Big Town",0
"All the Way Home","Tamar Braxton",0
"All The Way To Reno (You're Gonna Be A Star)","R.E.M.",0
"All The Way Turnt Up","Roscoe Dash",1
"All The Way Up","Fat Joe and Remy Ma",0
"All the Ways","Wet",0
"All The Ways","Meghan Trainor",0
"All the Women I Am","Reba McEntire",0
