"title","artist","hit"
"Hush Lil' Lady","Corey Featuring Lil' Romeo",1
"My Sweet Lord","George Harrison",1
"I Miss You","DMX Featuring Faith Evans",1
"Runaway","NB Ridaz Featuring Angelina",1
"That's Just Jessie","Kevin Denney",1
"Oops (Oh My)","Tweet",1
"Girlfriend","'N Sync Featuring Nelly",1
"What's Luv?","Fat Joe Featuring Ashanti",1
"U Don't Have To Call","Usher",1
"Escape","Enrique Iglesias",1
"Foolish","Ashanti",1
"Youth Of The Nation","P.O.D.",1
"Young","Kenny Chesney",1
"All You Wanted","Michelle Branch",1
"I Breathe In, I Breathe Out","Chris Cagle",1
"Wrong Impression","Natalie Imbruglia",1
"My List","Toby Keith",1
"What If She's An Angel","Tommy Shane Steiner",1
"Roc The Mic","Beanie Sigel & Freeway",1
"A New Day Has Come","Celine Dion",1
"That's When I Love You","Phil Vassar",1
"For You","Staind",1
"Crawling In The Dark","Hoobastank",1
"Saturday (Oooh! Ooooh!)","Ludacris Featuring Sleepy Brown",1
"Rapture (Tastes So Sweet)","iio",1
"A Thousand Miles","Vanessa Carlton",1
"Insatiable","Darren Hayes",1
"Pass The Courvoisier Part II","Busta Rhymes Featuring P. Diddy & Pharrell",1
"Never","Amanda Perez",1
"Any Other Night","Sharissa",1
"Don't Let Me Get Me","P!nk",1
"I Need A Girl (Part One)","P. Diddy Featuring Usher & Loon",1
"Here Is Gone","Goo Goo Dolls",1
"Underneath Your Clothes","Shakira",1
"Rainy Dayz","Mary J. Blige Featuring Ja Rule",1
"The Middle","Jimmy Eat World",1
"Drive (For Daddy Gene)","Alan Jackson",1
"Makin' Good Love","Avant",1
"This Woman's Work","Maxwell",1
"halfcrazy","Musiq",1
"Too Bad","Nickelback",1
"Modern Day Bonnie And Clyde","Travis Tritt",1
"I Should Be Sleeping","Emerson Drive",1
"I Don't Have To Be Me ('til Monday)","Steve Azar",1
"How Come You Don't Call Me","Alicia Keys",1
"Living And Living Well","George Strait",1
"Awnaw","Nappy Roots",1
"Song For The Lonely","Cher",1
"Take You Home With Me a.k.a. Body","R. Kelly & Jay-Z",1
"Feels Good (Don't Worry Bout A Thing)","Naughty By Nature Featuring 3LW",1
"Wish I Didn't Miss You","Angie Stone",1
"It's Goin' Down","X-Ecutioners",1
"Give It To Her","Tanto Metro & Devonte",1
"No Matta What (Party All Night)","Toya",1
"Feel The Girl","Ms. Jade",1
"Closet Freak","Cee-Lo",1
"Hella Good","No Doubt",1
"Addictive","Truth Hurts Featuring Rakim",1
"Oh Boy","Cam'Ron Featuring Juelz Santana",1
"Hot In Herre","Nelly",1
"Down A** Chick","Ja Rule Featuring Charli ""Chuck"" Baltimore",1
"I'm Gonna Be Alright","Jennifer Lopez Featuring Nas",1
"Soak Up The Sun","Sheryl Crow",1
"One Mic","Nas",1
"Gots Ta Be","B2K",1
"I'm Gonna Miss Her (The Fishin' Song)","Brad Paisley",1
"Full Moon","Brandy",1
"Take Ya Home","Lil Bow Wow",1
"Say I Yi Yi","Ying Yang Twins",1
"Toxicity","System Of A Down",1
"Still Fly","Big Tymers",1
"You Know That I Love You","Donell Jones",1
"Don't Say Goodbye","Paulina Rubio",1
"Overprotected","Britney Spears",1
"Take A Message","Remy Shand",1
"Tell Me What's It Gonna Be","Brian McKnight Featuring Jermaine Dupri",1
"Gimme The Light","Sean Paul",1
"I Told Y'all","Petey Pablo",1
"Be Here","Raphael Saadiq Featuring D'Angelo",1
"Without Me","Eminem",1
"Days Go By","Dirty Vegas",1
"Not A Day Goes By","Lonestar",1
"I Don't Want You To Go","Carolyn Dawn Johnson",1
"Walking Away","Craig David",1
"Someone To Love You","Ruff Endz",1
"What If A Woman","Joe",1
"No Such Thing","John Mayer",1
"My Heart Is Lost To You","Brooks & Dunn",1
"Call Me","Tweet",1
"Complicated","Avril Lavigne",1
"Drift & Die","Puddle Of Mudd",1
"Here To Stay","Korn",1
"When You Lie Next To Me","Kellie Coffey",1
"Nothin'","N.O.R.E.",1
"Happy","Ashanti",1
"Quitame Ese Hombre","Pilar Montenegro",1
"Guess Who's Back","Scarface Featuring Jay-Z & Beanie Sigel",1
"My Neck, My Back","Khia Featuring DSD",1
"Just A Friend 2002","Mario",1
"Heaven","DJ Sammy & Yanou Featuring Do",1
"Grindin'","Clipse",1
"The Impossible","Joe Nichols",1
"Sugarhigh","Jade Anderson",1
"I Need A Girl (Part Two)","P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",1
"Down 4 U","Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",1
"The Good Stuff","Kenny Chesney",1
"Courtesy Of The Red, White And Blue (The Angry American)","Toby Keith",1
"By The Way","Red Hot Chili Peppers",1
"Why Don't We Fall In Love","Amerie",1
"One Last Breath","Creed",1
"Long Time Gone","Dixie Chicks",1
"Just Like A Pill","P!nk",1
"I Miss My Friend","Darryl Worley",1
"Unbroken","Tim McGraw",1
"Move B***h","Ludacris Featuring Mystikal & Infamous 2.0",1
"Where Are You Going","Dave Matthews Band",1
"Tonight I Wanna Be Your Man","Andy Griggs",1
"Ten Rounds With Jose Cuervo","Tracy Byrd",1
"Running Away","Hoobastank",1
"I've Got You","Marc Anthony",1
"For All Time","Soluna",1
"If I Could Go!","Angie Martinez Featuring Lil' Mo & Sacario",1
"Love At First Sight","Kylie Minogue",1
"Black Suits Comin' (Nod Ya Head)","Will Smith Featuring Tra-Knox",1
"Way Of Life","Lil Wayne",1
"Dilemma","Nelly Featuring Kelly Rowland",1
"Gangsta Lovin'","Eve Featuring Alicia Keys",1
"Two Wrongs","Wyclef Jean Featuring Claudette Ortiz",1
"Gotta Get Thru This","Daniel Bedingfield",1
"The Rising","Bruce Springsteen",1
"A Little Less Conversation","Elvis Presley vs JXL",1
"Cleanin' Out My Closet","Eminem",1
"I Keep Looking","Sara Evans",1
"Feel It Boy","Beenie Man Featuring Janet",1
"Good Times","Styles",1
"Stingy","Ginuwine",1
"Baby","Ashanti",1
"Flake","Jack Johnson",1
"She Loves Me Not","Papa Roach",1
"Sweetness","Jimmy Eat World",1
"Help Me Understand","Trace Adkins",1
"Hate To Say I Told You So","The Hives",1
"In Da Wind","Trick Daddy Featuring Cee-Lo & Big Boi",1
"Tainted","Slum Village Featuring Dwele",1
"Po' Folks","Nappy Roots Featuring Anthony Hamilton",1
"I Do (Wanna Get Close To You)","3LW Featuring P. Diddy & Loon",1
"Where Do We Go From Here","Filter",1
"Hey Ma","Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",1
"Beautiful Mess","Diamond Rio",1
"I Care 4 U","Aaliyah",1
"Trade It All","Fabolous Featuring P. Diddy & Jagged Edge",1
"Aerials","System Of A Down",1
"Ordinary Day","Vanessa Carlton",1
"Somebody Like You","Keith Urban",1
"Out Of My Heart (Into Your Head)","BBMak",1
"She Was","Mark Chesnutt",1
"Underneath It All","No Doubt Featuring Lady Saw",1
"Somewhere Out There","Our Lady Peace",1
"Work In Progress","Alan Jackson",1
"Goodbye To You","Michelle Branch",1
"Cry","Faith Hill",1
"American Child","Phil Vassar",1
"All Eyez On Me","Monica",1
"Luv U Better","LL Cool J",1
"Burnin' Up","Faith Evans Featuring Missy ""Misdemeanor"" Elliott",1
"Don't Mess With My Man","Nivea Featuring Brian & Brandon Casey",1
"Oh Yeah!","Big Tymers Featuring Tateeze, Boo & Gotti",1
"Whatchulookinat","Whitney Houston",1
"Blue Jeans","Yasmeen Featuring Ghostface Killah",1
"A Moment Like This","Kelly Clarkson",1
"Work It","Missy ""Misdemeanor"" Elliott",1
"Like I Love You","Justin Timberlake",1
"Sk8er Boi","Avril Lavigne",1
"Lose Yourself","Eminem",1
"dontchange","Musiq",1
"Dirrty","Christina Aguilera Featuring Redman",1
"Where Would You Be","Martina McBride",1
"Objection (Tango)","Shakira",1
"When The Last Time","Clipse",1
"Landslide","Dixie Chicks",1
"My Town","Montgomery Gentry",1
"The Game Of Love","Santana Featuring Michelle Branch",1
"These Days","Rascal Flatts",1
"Stole","Kelly Rowland",1
"Prayer","Disturbed",1
"She'll Leave You With A Smile","George Strait",1
"Don't Know Why","Norah Jones",1
"Who's Your Daddy?","Toby Keith",1
"Electrical Storm","U2",1
"Big Machine","Goo Goo Dolls",1
"Love Of My Life (An Ode To Hip Hop)","Erykah Badu Featuring Common",1
"I'd Rather","Luther Vandross",1
"Steve McQueen","Sheryl Crow",1
"My Friends Over You","New Found Glory",1
"Little Things","India.Arie",1
"The Streets","WC Featuring Nate Dogg",1
"Are We Cuttin'","Pastor Troy Featuring Ms. Jade",1
"Jenny From The Block","Jennifer Lopez Featuring Styles & Jadakiss",1
"Die Another Day","Madonna",1
"'03 Bonnie & Clyde","Jay-Z Featuring Beyonce Knowles",1
"She Hates Me","Puddle Of Mudd",1
"You Know You're Right","Nirvana",1
"I'm Gonna Getcha Good!","Shania Twain",1
"Disease","matchbox twenty",1
"Starry Eyed Surprise","Oakenfold Featuring Shifty Shellshock",1
"Girl Talk","TLC",1
"The Ketchup Song (Hey Hah)","Las Ketchup",1
"I Am Mine","Pearl Jam",1
"Your Body Is A Wonderland","John Mayer",1
"React","Erick Sermon Featuring Redman",1
"Red Rag Top","Tim McGraw",1
"In A Little While","Uncle Kracker",1
"All My Life","Foo Fighters",1
"Why I Love You","B2K",1
"Braid My Hair","Mario",1
"Bother","Stone Sour",1
"Crush Tonight","Fat Joe Featuring Ginuwine",1
"Rock The Party","Benzino",1
"Single For The Rest Of My Life","Isyss",1
"Downfall","TRUSTcompany",1
"He Is","Heather Headley",1
"Something","Lasgo",1
"The One You Love","Paulina Rubio",1
"Don't Say No, Just Say Yes","Avant",1
"Air Force Ones","Nelly Featuring Kyjuan, Ali & Murphy Lee",1
"Beautiful","Christina Aguilera",1
"Family Portrait","P!nk",1
"The Zephyr Song","Red Hot Chili Peppers",1
"Fabulous","Jaheim Featuring Tha Rayne",1
"Miss You","Aaliyah",1
"Thug Lovin'","Ja Rule Featuring Bobby Brown",1
"19 Somethin'","Mark Wills",1
"Satisfaction","Eve",1
"Fall Into Me","Emerson Drive",1
"When I'm Gone","3 Doors Down",1
"Ignition","R. Kelly",1
"Bump, Bump, Bump","B2K & P. Diddy",1
"Wanksta","50 Cent",1
"I Just Wanna Be Mad","Terri Clark",1
"Cochise","Audioslave",1
"A Lot Of Things Different","Kenny Chesney",1
"The Red","Chevelle",1
"Spin","Lifehouse",1
"Do That...","Baby Featuring P. Diddy",1
"Hit The Freeway","Toni Braxton Featuring Loon",1
"From Tha Chuuuch To Da Palace","Snoop Dogg",1
"Make It Clap","Busta Rhymes Featuring Spliff Star",1
"Picture","Kid Rock Featuring Sheryl Crow Or Allison Moorer",1
"One Of Those Days","Whitney Houston",1
"Forgive","Rebecca Lynn Howard",1
"I'm With You","Avril Lavigne",1
"All I Have","Jennifer Lopez Featuring LL Cool J",1
"Cry Me A River","Justin Timberlake",1
"Thugz Mansion","2Pac",1
"Mesmerize","Ja Rule Featuring Ashanti",1
"I Should Be...","Dru Hill",1
"Made You Look","Nas",1
"Lifestyles Of The Rich And Famous","Good Charlotte",1
"Paradise","LL Cool J Featuring Amerie",1
"Talkin' To Me","Amerie",1
"Gossip Folks","Missy ""Misdemeanor"" Elliott Featuring Ludacris",1
"Always","Saliva",1
"The Baby","Blake Shelton",1
"Fine Again","Seether",1
"Tell Me (What's Goin' On)","Smilez & Southstar",1
"You Can't Hide Beautiful","Aaron Lines",1
"No One Knows","Queens Of The Stone Age",1
"Sick Of Being Lonely","Field Mob",1
"How You Gonna Act Like That","Tyrese",1
"Man To Man","Gary Allan",1
"Come Close To Me","Common Featuring Mary J. Blige",1
"Through The Rain","Mariah Carey",1
"All The Things She Said","t.A.T.u.",1
"Thug Holiday","Trick Daddy Featuring LaTocha Scott",1
"Come Into My World","Kylie Minogue",1
"Blowin' Me Up (With Her Love)","JC Chasez",1
"These Are The Days","O-Town",1
"Every River","Brooks & Dunn",1
"In Da Club","50 Cent",1
"Superman","Eminem",1
"I Wish You'd Stay","Brad Paisley",1
"Brokenheartsville","Joe Nichols",1
"Unusually Unusual","Lonestar",1
"Clocks","Coldplay",1
"Travelin' Soldier","Dixie Chicks",1
"Up!","Shania Twain",1
"Can't Stop Loving You","Phil Collins",1
"No Letting Go","Wayne Wonder",1
"Beautiful Goodbye","Jennifer Hanson",1
"Take You Home","Angie Martinez Featuring Kelis",1
"B R Right","Trina Featuring Ludacris",1
"Excuse Me Miss","JAY-Z",1
"The Jump Off","Lil' Kim Featuring Mr. Cheeks",1
"I Can","Nas",1
"That'd Be Alright","Alan Jackson",1
"I'd Do Anything","Simple Plan",1
"I Drove All Night","Celine Dion",1
"What Happened To That Boy","Baby Featuring Clipse",1
"Hell Yeah","Ginuwine Featuring Baby",1
"Big Star","Kenny Chesney",1
"A.D.I.D.A.S.","Killer Mike Featuring Big Boi",1
"Can't Stop","Red Hot Chili Peppers",1
"Get Busy","Sean Paul",1
"Laundromat","Nivea",1
"Like A Stone","Audioslave",1
"Chrome","Trace Adkins",1
"Emotional Rollercoaster","Vivian Green",1
"She's My Kind Of Rain","Tim McGraw",1
"Ma, I Don't Love Her","Clipse Featuring Faith Evans",1
"X Gon' Give It To Ya","DMX",1
"All I Need","Fat Joe Featuring Tony Sunshine & Armageddon",1
"I Know What You Want","Busta Rhymes & Mariah Carey Featuring The Flipmode Squad",1
"Can't Let You Go","Fabolous Featuring Mike Shorey & Lil' Mo",1
"21 Questions","50 Cent Featuring Nate Dogg",1
"Have You Forgotten?","Darryl Worley",1
"Rock Your Body","Justin Timberlake",1
"Somewhere I Belong","Linkin Park",1
"Bring Me To Life","Evanescence Featuring Paul McCoy",1
"Unwell","matchbox twenty",1
"Concrete Angel","Martina McBride",1
"Put That Woman First","Jaheim",1
"Sing For The Moment","Eminem",1
"Damaged","TLC",1
"The Anthem","Good Charlotte",1
"If You're Not The One","Daniel Bedingfield",1
"Raining On Sunday","Keith Urban",1
"Big Yellow Taxi","Counting Crows Featuring Vanessa Carlton",1
"I Believe","Diamond Rio",1
"Running","No Doubt",1
"Say Yes","Floetry",1
"Girl All The Bad Guys Want","Bowling For Soup",1
"Drift Away","Uncle Kracker Featuring Dobie Gray",1
"What A Beautiful Day","Chris Cagle",1
"Times Like These","Foo Fighters",1
"Headstrong","Trapt",1
"Love You Out Loud","Rascal Flatts",1
"Three Wooden Crosses","Randy Travis",1
"Still Ballin","2Pac Featuring Trick Daddy",1
"Don't Dream It's Over","Sixpence None The Richer",1
"That Girl","Marques Houston",1
"4 Ever","Lil' Mo Featuring Fabolous",1
"Rock You Baby","Toby Keith",1
"Speed","Montgomery Gentry",1
"American Life","Madonna",1
"Peacekeeper","Fleetwood Mac",1
"Get By","Talib Kweli",1
"Never Scared","Bone Crusher Featuring Killer Mike & T.I.",1
"Can't Nobody","Kelly Rowland",1
"God Bless The U.S.A.","American Idol Finalists",1
"Fighter","Christina Aguilera",1
"Snake","R. Kelly Featuring Big Tigger",1
"Magic Stick","Lil' Kim Featuring 50 Cent",1
"Beware Of The Boys (Mundian To Bach Ke)","Panjabi MC Featuring Jay-Z",1
"Don't Wanna Try","Frankie J",1
"So Gone","Monica",1
"My Front Porch Looking In","Lonestar",1
"I'm Glad","Jennifer Lopez",1
"Pump It Up","Joe Budden",1
"Price To Play","Staind",1
"Losing Grip","Avril Lavigne",1
"Stay Gone","Jimmy Wayne",1
"The Remedy (I Won't Worry)","Jason Mraz",1
"Pimp Juice","Nelly",1
"Beer For My Horses","Toby Keith Duet With Willie Nelson",1
"I Wish I Wasn't","Heather Headley",1
"In Love Wit Chu","Da Brat Featuring Cherish",1
"Straight Out Of Line","Godsmack",1
"Soldier's Heart","R. Kelly",1
"Stupid Girl","Cold",1
"Try It On My Own","Whitney Houston",1
"Roll Wit M.V.P. (We Be Like! The La La Song)","Stagga Lee",1
"Like A Pimp","David Banner Featuring Lil' Flip",1
"Get Low","Lil Jon & The East Side Boyz Featuring Ying Yang Twins",1
"No One's Gonna Change You","Reina",1
"Rock Wit U (Awww Baby)","Ashanti",1
"Crazy In Love","Beyonce Featuring Jay Z",1
"Miss Independent","Kelly Clarkson",1
"Intuition","Jewel",1
"Stuck","Stacie Orrico",1
"Never Leave You - Uh Ooh, Uh Oooh!","Lumidee",1
"Calling All Angels","Train",1
"Red Dirt Road","Brooks & Dunn",1
"The Love Song","Jeff Bates",1
"P.I.M.P.","50 Cent",1
"Almost Home","Craig Morgan",1
"Send The Pain Below","Chevelle",1
"Forever And For Always","Shania Twain",1
"Tal Vez","Ricky Martin",1
"Seven Nation Army","The White Stripes",1
"Right Thurr","Chingy",1
"P***ycat","Missy ""Misdemeanor"" Elliott",1
"Are You Happy Now?","Michelle Branch",1
"Step Daddy","Hitman Sammy Sam",1
"How You Want That","Loon Featuring Kelis",1
"This Is The Night","Clay Aiken",1
"Flying Without Wings","Ruben Studdard",1
"In Those Jeans","Ginuwine",1
"Where Is The Love?","The Black Eyed Peas",1
"Into You","Fabolous Featuring Tamia Or Ashanti",1
"Act A Fool","Ludacris",1
"Like Glue","Sean Paul",1
"Shake Ya Tailfeather","Nelly, P. Diddy & Murphy Lee",1
"Celebrity","Brad Paisley",1
"I Want You","Thalia Featuring Fat Joe",1
"It's Five O'Clock Somewhere","Alan Jackson & Jimmy Buffett",1
"Come Over","Aaliyah",1
"Feel Good Time","P!nk Featuring William Orbit",1
"Frontin'","Pharrell Featuring Jay-Z",1
"No Shoes, No Shirt, No Problems","Kenny Chesney",1
"Love At 1st Sight","Mary J. Blige Featuring Method Man",1
"Addicted","Simple Plan",1
"Swing, Swing","The All-American Rejects",1
"Tell Me Something Bad About Tulsa","George Strait",1
"My Love Is Like... Wo","Mya",1
"Dance With My Father","Luther Vandross",1
"Help Pour Out The Rain (Lacey's Song)","Buddy Jewell",1
"What Was I Thinkin'","Dierks Bentley",1
"The Truth About Men","Tracy Byrd",1
"What The World Needs","Wynonna",1
"Let's Get Down","Bow Wow Featuring Baby",1
"Thoia Thoing","R. Kelly",1
"Real Good Man","Tim McGraw",1
"The Boys Of Summer","The Ataris",1
"99.9% Sure (I've Never Been Here Before)","Brian McComas",1
"Why Don't You & I","Santana Featuring Alex Band Or Chad Kroeger",1
"Senorita","Justin Timberlake",1
"Then They Do","Trace Adkins",1
"Signs Of Love Makin'","Tyrese",1
"Faint","Linkin Park",1
"Just Because","Jane's Addiction",1
"Can't Hold Us Down","Christina Aguilera Featuring Lil' Kim",1
"Girls And Boys","Good Charlotte",1
"Hole In The World","Eagles",1
"So Far Away","Staind",1
"Officially Missing You","Tamia",1
"24's","T.I.",1
"Baby Boy","Beyonce Featuring Sean Paul",1
"Damn!","YoungBloodZ Featuring Lil Jon",1
"Can't Stop, Won't Stop","Young Gunz",1
"Suga Suga","Baby Bash Featuring Frankie J",1
"This One's For The Girls","Martina McBride",1
"Here Without You","3 Doors Down",1
"So Yesterday","Hilary Duff",1
"Bigger Than My Body","John Mayer",1
"Light Your A** On Fire","Busta Rhymes",1
"Step In The Name Of Love","R. Kelly",1
"Who Wouldn't Wanna Be Me","Keith Urban",1
"A Few Questions","Clay Walker",1
"Harder To Breathe","Maroon 5",1
"Tough Little Boys","Gary Allan",1
"I Melt","Rascal Flatts",1
"Rain On Me","Ashanti",1
"Show Me How To Live","Audioslave",1
"Did My Time","Korn",1
"Wave On Wave","Pat Green",1
"Ooh!","Mary J. Blige",1
"She Only Smokes When She Drinks","Joe Nichols",1
"Na Na Na","112 Featuring Super Cat",1
"Walked Outta Heaven","Jagged Edge",1
"Clubbin","Marques Houston Featuring Joe Budden & Pied Piper",1
"Where The Hood At","DMX",1
"Stand Up","Ludacris Featuring Shawnna",1
"I Love This Bar","Toby Keith",1
"Walk A Little Straighter","Billy Currington",1
"Amazing","Josh Kelley",1
"Lovin' All Night","Patty Loveless",1
"Danger","Erykah Badu",1
"Roun' The Globe","Nappy Roots",1
"Pon De River, Pon De Bank","Elephant Man",1
"Got Some Teeth","Obie Trice",1
"Holidae In","Chingy Featuring Ludacris & Snoop Dogg",1
"Low","Kelly Clarkson",1
"The Way You Move","OutKast Featuring Sleepy Brown",1
"Bright Lights","matchbox twenty",1
"White Flag","Dido",1
"Why Can't I?","Liz Phair",1
"Read Your Mind","Avant",1
"(There's Gotta Be) More To Life","Stacie Orrico",1
"Weak And Powerless","A Perfect Circle",1
"Cowboys Like Us","George Strait",1
"If I Can't","50 Cent",1
"Knock Knock","Monica",1
"Naggin","Ying Yang Twins",1
"Honesty (Write Me A List)","Rodney Atkins",1
"Milkshake","Kelis",1
"Find A Way","Dwele",1
"Sympathy For The Devil (Remixes)","The Rolling Stones",1
"Rest In Pieces","Saliva",1
"Rubberneckin'","Elvis Presley",1
"Hey Ya!","OutKast",1
"Pass That Dutch","Missy Elliott",1
"Stacy's Mom","Fountains Of Wayne",1
"Wat Da Hook Gon Be","Murphy Lee Featuring Jermaine Dupri",1
"Me Against The Music","Britney Spears Featuring Madonna",1
"Runnin (Dying To Live)","Tupac Featuring The Notorious B.I.G.",1
"Bad Boy This Bad Boy That","Bad Boy's Da Band",1
"Clap Back","Ja Rule",1
"The First Cut Is The Deepest","Sheryl Crow",1
"Trouble","P!nk",1
"Fallen","Sarah McLachlan",1
"I Can Only Imagine","MercyMe",1
"Perfect","Simple Plan",1
"Chicks Dig It","Chris Cagle",1
"Party To Damascus","Wyclef Jean Featuring Missy Elliott",1
"Stunt 101","G Unit",1
"Roc Ya Body ""Mic Check 1,2""","M.V.P. (Most Valuable Playas) Featuring Stagga Lee",1
"Hot & Wet","112 Featuring Ludacris",1
"Another Postcard (Chimps)","Barenaked Ladies",1
"Love You More","Ginuwine",1
"Waiting For You","Seal",1
"This Is How We Do","Big Tymers",1
"Change Clothes","JAY-Z",1
"You Don't Know My Name","Alicia Keys",1
"Me, Myself And I","Beyonce",1
"There Goes My Life","Kenny Chesney",1
"Invisible","Clay Aiken",1
"Numb","Linkin Park",1
"More & More","Joe",1
"You Can't Take The Honky Tonk Out Of The Girl","Brooks & Dunn",1
